NSS.FRAC.M2.D07230.S1215.E1355.B0430203.SV,2007,230,1040384,39208,-0.097780564,0.083039191
NSS.FRAC.M2.D07230.S1355.E1535.B0430304.SV,2007,230,311296,6268,-0.096126003,0.085224474
NSS.FRAC.M2.D07230.S1535.E1716.B0430405.SV,2007,230,878592,23514,-0.136942284,0.097980058
NSS.FRAC.M2.D07230.S1716.E1856.B0430506.SV,2007,230,841728,21932,-0.108774556,0.095788548
NSS.FRAC.M2.D07230.S1855.E2037.B0430607.SV,2007,230,968704,50026,-0.092018027,0.085445302
NSS.FRAC.M2.D07230.S2036.E2219.B0430708.SV,2007,230,1796096,217380,-0.127090713,0.128817366
NSS.FRAC.M2.D07230.S2218.E0001.B0430809.SV,2007,230,3426304,297515,-0.092829744,0.095803271
NSS.FRAC.M2.D07231.S0001.E0144.B0430910.SV,2007,231,2848768,266612,-0.091651857,0.076157303
NSS.FRAC.M2.D07231.S0143.E0327.B0431011.SV,2007,231,2222080,131000,-0.103017747,0.089257587
NSS.FRAC.M2.D07231.S0327.E0509.B0431112.SV,2007,231,841728,28713,-0.097837596,0.072084933
NSS.FRAC.M2.D07231.S0509.E0652.B0431213.SV,2007,231,1239040,104696,-0.071927417,0.071279676
NSS.FRAC.M2.D07231.S0652.E0834.B0431314.SV,2007,231,1951744,127318,-0.068962091,0.069412084
NSS.FRAC.M2.D07231.S0833.E1015.B0431415.SV,2007,231,3489792,147549,-0.071087239,0.073348714
NSS.FRAC.M2.D07231.S1014.E1155.B0431516.SV,2007,231,2506752,98765,-0.049895039,0.052514767
NSS.FRAC.M2.D07231.S1154.E1336.B0431617.SV,2007,231,1150976,36980,-0.065070819,0.05339505
NSS.FRAC.M2.D07231.S1335.E1515.B0431718.SV,2007,231,841728,31944,-0.055555977,0.053542176
NSS.FRAC.M2.D07231.S1515.E1655.B0431819.SV,2007,231,186368,4808,-0.069581155,0.060456261
NSS.FRAC.M2.D07231.S1654.E1836.B0431920.SV,2007,231,841728,29371,-0.07376523,0.06327674
NSS.FRAC.M2.D07231.S1835.E2017.B0432021.SV,2007,231,868352,40769,-0.071299162,0.06077088
NSS.FRAC.M2.D07231.S2016.E2158.B0432122.SV,2007,231,1531904,180658,-0.131049805,0.141706769
NSS.FRAC.M2.D07231.S2157.E2340.B0432223.SV,2007,231,5113856,421220,-0.098236832,0.103324063
NSS.FRAC.M2.D07231.S2340.E0122.B0432324.SV,2007,231,3010560,213783,-0.076685701,0.071549299
NSS.FRAC.M2.D07232.S0122.E0306.B0432425.SV,2007,232,2428928,166536,-0.075334215,0.066522767
NSS.FRAC.M2.D07232.S0305.E0448.B0432526.SV,2007,232,864256,41925,-0.056485876,0.052128298
NSS.FRAC.M2.D07232.S0448.E0631.B0432627.SV,2007,232,1042432,20875,-0.062192093,0.054925517
NSS.FRAC.M2.D07232.S0630.E0813.B0432728.SV,2007,232,1738752,25304,-0.051351495,0.044408578
NSS.FRAC.M2.D07232.S0812.E0954.B0432829.SV,2007,232,3061760,87407,-0.079402608,0.070178266
NSS.FRAC.M2.D07232.S0953.E1135.B0432930.SV,2007,232,3502080,97663,-0.070336395,0.055617327
NSS.FRAC.M2.D07232.S1134.E1314.B0433031.SV,2007,232,1298432,18072,-0.078456661,0.046366465
NSS.FRAC.M2.D07232.S1314.E1454.B0433132.SV,2007,232,841728,24237,-0.058837734,0.040206973
NSS.FRAC.M2.D07232.S1454.E1634.B0433233.SV,2007,232,315392,7544,-0.054313534,0.035953153
NSS.FRAC.M2.D07232.S1633.E1815.B0433334.SV,2007,232,841728,40947,-0.103459895,0.108735555
NSS.FRAC.M2.D07232.S1814.E1956.B0433435.SV,2007,232,843776,7640,-0.052857394,0.07132703
NSS.FRAC.M2.D07232.S1955.E2137.B0433536.SV,2007,232,1347584,127049,-0.143473945,0.150745303
NSS.FRAC.M2.D07232.S2136.E2319.B0433637.SV,2007,232,3844096,304255,-0.099662721,0.115029615
NSS.FRAC.M2.D07232.S2318.E0101.B0433738.SV,2007,232,3225600,188165,-0.07120599,0.071556603
NSS.FRAC.M2.D07233.S0101.E0245.B0433839.SV,2007,233,2654208,122614,-0.080663237,0.080498631
NSS.FRAC.M2.D07233.S0244.E0427.B0433940.SV,2007,233,913408,7510,-0.067339492,0.059065224
NSS.FRAC.M2.D07233.S0426.E0609.B0434041.SV,2007,233,903168,5879,-0.066755134,0.054118607
NSS.FRAC.M2.D07233.S0609.E0752.B0434142.SV,2007,233,1599488,22465,-0.07723413,0.080275836
NSS.FRAC.M2.D07233.S0751.E0933.B0434243.SV,2007,233,2676736,40577,-0.063139867,0.049964483
NSS.FRAC.M2.D07233.S0932.E1114.B0434344.SV,2007,233,4040704,56312,-0.065255292,0.054649789
NSS.FRAC.M2.D07233.S1113.E1253.B0434445.SV,2007,233,1488896,11759,-0.069534584,0.051589675
NSS.FRAC.M2.D07233.S1253.E1433.B0434546.SV,2007,233,856064,13056,-0.076960834,0.08444549
NSS.FRAC.M2.D07233.S1432.E1614.B0434647.SV,2007,233,1032192,11648,-0.060329422,0.074287189
NSS.FRAC.M2.D07233.S1613.E1754.B0434748.SV,2007,233,722944,17959,-0.135588664,0.146969879
NSS.FRAC.M2.D07233.S1753.E1935.B0434849.SV,2007,233,841728,43608,-0.192855124,0.178097136
NSS.FRAC.M2.D07233.S1934.E2116.B0434950.SV,2007,233,1196032,120310,-0.147997341,0.16345486
NSS.FRAC.M2.D07233.S2115.E2258.B0435051.SV,2007,233,2643968,192852,-0.117215124,0.12895708
NSS.FRAC.M2.D07233.S2257.E0040.B0435152.SV,2007,233,3526656,162449,-0.079143713,0.078209862
NSS.FRAC.M2.D07234.S0040.E0224.B0435253.SV,2007,234,2965504,205740,-0.079176328,0.064999254
NSS.FRAC.M2.D07234.S0223.E0406.B0435354.SV,2007,234,987136,23689,-0.068432965,0.063189568
NSS.FRAC.M2.D07234.S0405.E0548.B0435455.SV,2007,234,843776,6039,-0.068092069,0.062658469
NSS.FRAC.M2.D07234.S0548.E0731.B0435556.SV,2007,234,1490944,29891,-0.070908429,0.065584404
NSS.FRAC.M2.D07234.S0730.E0911.B0435657.SV,2007,234,2381824,50918,-0.06392172,0.054482843
NSS.FRAC.M2.D07234.S0911.E1052.B0435758.SV,2007,234,3512320,47610,-0.075798173,0.067884014
NSS.FRAC.M2.D07234.S1052.E1233.B0435859.SV,2007,234,1738752,16178,-0.067610842,0.041595207
NSS.FRAC.M2.D07234.S1233.E1413.B0435960.SV,2007,234,948224,6679,-0.060853861,0.066082451
NSS.FRAC.M2.D07234.S1413.E1553.B0436061.SV,2007,234,458752,5341,-0.051516733,0.044937957
NSS.FRAC.M2.D07234.S1552.E1733.B0436162.SV,2007,234,843776,10709,-0.062187898,0.062903832
NSS.FRAC.M2.D07234.S1732.E1914.B0436263.SV,2007,234,841728,26232,-0.159511926,0.204792966
NSS.FRAC.M2.D07234.S1914.E2055.B0436364.SV,2007,234,2121728,74170,-0.081541902,0.084426312
NSS.FRAC.M2.D07234.S2054.E2237.B0436465.SV,2007,234,2105344,117879,-0.088827366,0.08939139
NSS.FRAC.M2.D07234.S2236.E0019.B0436566.SV,2007,234,3821568,335055,-0.112771938,0.094042706
NSS.FRAC.M2.D07235.S0018.E0201.B0436667.SV,2007,235,2791424,377251,-0.120946747,0.097403964
NSS.FRAC.M2.D07235.S0201.E0345.B0436768.SV,2007,235,1974272,251936,-0.137410595,0.108103262
NSS.FRAC.M2.D07235.S0344.E0527.B0436869.SV,2007,235,841728,5170,-0.047615368,0.044169612
NSS.FRAC.M2.D07235.S0527.E0709.B0436970.SV,2007,235,1345536,57232,-0.165143658,0.128902379
NSS.FRAC.M2.D07235.S0709.E0850.B0437071.SV,2007,235,2129920,28004,-0.091998858,0.120499065
NSS.FRAC.M2.D07235.S0850.E1033.B0437172.SV,2007,235,3829760,42076,-0.101662964,0.118433937
NSS.FRAC.M2.D07235.S1032.E1212.B0437273.SV,2007,235,2086912,28352,-0.056633833,0.062514192
NSS.FRAC.M2.D07235.S1212.E1352.B0437374.SV,2007,235,1058816,19803,-0.070020135,0.086868344
NSS.FRAC.M2.D07235.S1351.E1532.B0437475.SV,2007,235,331776,2750,-0.064749228,0.026577925
NSS.FRAC.M2.D07235.S1531.E1713.B0437576.SV,2007,235,897024,4798,-0.064006171,0.034688705
NSS.FRAC.M2.D07235.S1712.E1852.B0437677.SV,2007,235,843776,11886,-0.101589848,0.124159353
NSS.FRAC.M2.D07235.S1852.E2033.B0437778.SV,2007,235,950272,10908,-0.063231394,0.06555173
NSS.FRAC.M2.D07235.S2033.E2216.B0437879.SV,2007,235,1746944,41420,-0.076776382,0.084598832
NSS.FRAC.M2.D07235.S2215.E2358.B0437980.SV,2007,235,3033088,639349,-0.277328848,0.201242547
NSS.FRAC.M2.D07235.S2357.E0140.B0438081.SV,2007,235,2918400,683497,-0.301208661,0.2047129
NSS.FRAC.M2.D07236.S0140.E0324.B0438182.SV,2007,236,2246656,275035,-0.34087251,0.228063189
NSS.FRAC.M2.D07236.S0323.E0506.B0438283.SV,2007,236,845824,11790,-0.072190962,0.049442645
NSS.FRAC.M2.D07236.S0505.E0648.B0438384.SV,2007,236,1202176,48200,-0.247114399,0.212197443
NSS.FRAC.M2.D07236.S0648.E0830.B0438485.SV,2007,236,1918976,23820,-0.087393584,0.122481591
NSS.FRAC.M2.D07236.S0830.E1011.B0438586.SV,2007,236,3399680,56196,-0.072915361,0.069167701
NSS.FRAC.M2.D07236.S1011.E1151.B0438687.SV,2007,236,2625536,39088,-0.060278287,0.056242793
NSS.FRAC.M2.D07236.S1151.E1332.B0438788.SV,2007,236,1171456,27638,-0.062559285,0.051678952
NSS.FRAC.M2.D07236.S1332.E1512.B0438889.SV,2007,236,841728,24292,-0.064846415,0.05907571
NSS.FRAC.M2.D07236.S1511.E1652.B0438990.SV,2007,236,163840,4923,-0.05725278,0.041008372
NSS.FRAC.M2.D07236.S1651.E1833.B0439091.SV,2007,236,841728,20720,-0.106711111,0.120046307
NSS.FRAC.M2.D07236.S1832.E2012.B0439192.SV,2007,236,851968,15276,-0.068184494,0.070452485
NSS.FRAC.M2.D07236.S2012.E2155.B0439293.SV,2007,236,1492992,45492,-0.097286876,0.09650151
NSS.FRAC.M2.D07236.S2154.E2337.B0439394.SV,2007,236,4165632,602622,-0.252691222,0.177257241
NSS.FRAC.M2.D07236.S2336.E0119.B0439495.SV,2007,236,3092480,482662,-0.302958735,0.195892862
NSS.FRAC.M2.D07237.S0118.E0303.B0439596.SV,2007,237,2459648,178072,-0.248215968,0.198453919
NSS.FRAC.M2.D07237.S0302.E0445.B0439697.SV,2007,237,868352,50232,-0.087887801,0.067334492
NSS.FRAC.M2.D07237.S0444.E0627.B0439798.SV,2007,237,1021952,34529,-0.087645611,0.057416305
NSS.FRAC.M2.D07237.S0626.E0809.B0439899.SV,2007,237,1714176,49893,-0.067890638,0.055722831
NSS.FRAC.M2.D07237.S0809.E0950.B0439900.SV,2007,237,2992128,91964,-0.076298034,0.062803665
NSS.FRAC.M2.D07237.S0950.E1131.B0440001.SV,2007,237,3792896,100071,-0.066870407,0.054276238
NSS.FRAC.M2.D07237.S1131.E1311.B0440102.SV,2007,237,1327104,44222,-0.058247815,0.035602066
NSS.FRAC.M2.D07237.S1310.E1451.B0440203.SV,2007,237,843776,39855,-0.064022326,0.043803587
NSS.FRAC.M2.D07237.S1450.E1630.B0440304.SV,2007,237,292864,12796,-0.074275972,0.040579631
NSS.FRAC.M2.D07237.S1630.E1811.B0440405.SV,2007,237,841728,34427,-0.085261748,0.086928802
NSS.FRAC.M2.D07237.S1811.E1952.B0440506.SV,2007,237,841728,23400,-0.056366176,0.053016945
NSS.FRAC.M2.D07237.S1952.E2133.B0440607.SV,2007,237,1323008,57040,-0.065720766,0.061265044
NSS.FRAC.M2.D07237.S2133.E2316.B0440708.SV,2007,237,3543040,457248,-0.188617998,0.150007689
NSS.FRAC.M2.D07237.S2315.E0058.B0440809.SV,2007,237,3301376,296529,-0.19535048,0.162028206
NSS.FRAC.M2.D07238.S0057.E0241.B0440910.SV,2007,238,2691072,185690,-0.183056443,0.166205399
NSS.FRAC.M2.D07238.S0241.E0424.B0441011.SV,2007,238,923648,20303,-0.057003436,0.043613741
NSS.FRAC.M2.D07238.S0423.E0606.B0441112.SV,2007,238,884736,16983,-0.059994044,0.05385872
NSS.FRAC.M2.D07238.S0605.E0748.B0441213.SV,2007,238,1572864,43074,-0.089031389,0.11307674
NSS.FRAC.M2.D07238.S0748.E0929.B0441314.SV,2007,238,2627584,63744,-0.073144125,0.078553708
NSS.FRAC.M2.D07238.S0929.E1110.B0441415.SV,2007,238,5140480,555335,-0.168345639,0.134522593
NSS.FRAC.M2.D07238.S1110.E1250.B0441516.SV,2007,238,1525760,29319,-0.057312733,0.048692704
NSS.FRAC.M2.D07238.S1249.E1431.B0441617.SV,2007,238,866304,15304,-0.073488825,0.04783774
NSS.FRAC.M2.D07238.S1430.E1611.B0441718.SV,2007,238,610304,11141,-0.083218565,0.057160807
NSS.FRAC.M2.D07238.S1610.E1750.B0441819.SV,2007,238,700416,9945,-0.087269828,0.073236736
NSS.FRAC.M2.D07238.S1750.E1931.B0441920.SV,2007,238,843776,16679,-0.090142498,0.071371591
NSS.FRAC.M2.D07238.S1931.E2112.B0442021.SV,2007,238,1171456,30999,-0.060245503,0.058236904
NSS.FRAC.M2.D07238.S2112.E2254.B0442122.SV,2007,238,2527232,61512,-0.07190191,0.074187332
NSS.FRAC.M2.D07238.S2254.E0037.B0442223.SV,2007,238,3631104,407425,-0.136782386,0.111376064
NSS.FRAC.M2.D07239.S0036.E0220.B0442324.SV,2007,239,3037184,522402,-0.165938652,0.129973227
NSS.FRAC.M2.D07239.S0220.E0403.B0442425.SV,2007,239,997376,101226,-0.096855282,0.08734681
NSS.FRAC.M2.D07239.S0403.E0545.B0442526.SV,2007,239,841728,118777,-0.095122011,0.066734323
NSS.FRAC.M2.D07239.S0544.E0727.B0442627.SV,2007,239,1452032,149864,-0.085615871,0.068765834
NSS.FRAC.M2.D07239.S0726.E0908.B0442728.SV,2007,239,2334720,168679,-0.0957933,0.094632005
NSS.FRAC.M2.D07239.S0907.E1049.B0442829.SV,2007,239,2988032,173488,-0.119712985,0.112030298
NSS.FRAC.M2.D07239.S1048.E1230.B0442930.SV,2007,239,1789952,46839,-0.074442037,0.078387081
NSS.FRAC.M2.D07239.S1229.E1410.B0443031.SV,2007,239,964608,13769,-0.064104135,0.057066776
NSS.FRAC.M2.D07239.S1409.E1549.B0443132.SV,2007,239,483328,10213,-0.066992035,0.060756667
NSS.FRAC.M2.D07239.S1549.E1729.B0443233.SV,2007,239,827392,24940,-0.065196101,0.05677654
NSS.FRAC.M2.D07239.S1728.E1910.B0443334.SV,2007,239,841728,39149,-0.121562812,0.158941887
NSS.FRAC.M2.D07239.S1909.E2051.B0443435.SV,2007,239,1042432,35720,-0.065744483,0.063391916
NSS.FRAC.M2.D07239.S2050.E2233.B0443536.SV,2007,239,2035712,157848,-0.112583583,0.11251283
NSS.FRAC.M2.D07239.S2233.E0016.B0443637.SV,2007,239,4110336,458089,-0.127127866,0.108070673
NSS.FRAC.M2.D07240.S0015.E0158.B0443738.SV,2007,240,2856960,614199,-0.142843313,0.12103891
NSS.FRAC.M2.D07240.S0157.E0341.B0443839.SV,2007,240,1982464,411657,-0.109124098,0.091568867
NSS.FRAC.M2.D07240.S0341.E0524.B0443940.SV,2007,240,843776,72491,-0.084688377,0.072808857
NSS.FRAC.M2.D07240.S0523.E0706.B0444041.SV,2007,240,1308672,142269,-0.091259089,0.079914001
NSS.FRAC.M2.D07240.S0705.E0847.B0444142.SV,2007,240,2105344,181093,-0.092630765,0.085589924
NSS.FRAC.M2.D07240.S0846.E1029.B0444243.SV,2007,240,3829760,217307,-0.100962291,0.101222766
NSS.FRAC.M2.D07240.S1029.E1209.B0444344.SV,2007,240,2156544,57584,-0.09770617,0.093180724
NSS.FRAC.M2.D07240.S1208.E1349.B0444445.SV,2007,240,1067008,9965,-0.068675523,0.075956554
NSS.FRAC.M2.D07240.S1348.E1528.B0444546.SV,2007,240,356352,257,-0.049342684,0.05072213
NSS.FRAC.M2.D07240.S1528.E1709.B0444647.SV,2007,240,917504,8681,-0.051672254,0.042525895
NSS.FRAC.M2.D07240.S1709.E1849.B0444748.SV,2007,240,841728,26106,-0.238151177,0.220084153
NSS.FRAC.M2.D07240.S1848.E2030.B0444849.SV,2007,240,933888,22912,-0.062587975,0.079620448
NSS.FRAC.M2.D07240.S2029.E2212.B0444950.SV,2007,240,1697792,122845,-0.119061621,0.12606545
NSS.FRAC.M2.D07240.S2212.E2354.B0445051.SV,2007,240,5220352,560348,-0.130350749,0.104061375
NSS.FRAC.M2.D07240.S2354.E0137.B0445152.SV,2007,240,2990080,518742,-0.140443243,0.107207121
NSS.FRAC.M2.D07241.S0136.E0320.B0445253.SV,2007,241,2220032,476274,-0.140616776,0.108370638
NSS.FRAC.M2.D07241.S0320.E0503.B0445354.SV,2007,241,845824,195086,-0.115840485,0.09609952
NSS.FRAC.M2.D07241.S0502.E0645.B0445455.SV,2007,241,1165312,145366,-0.120438337,0.09640928
NSS.FRAC.M2.D07241.S0644.E0827.B0445556.SV,2007,241,1880064,159393,-0.106999843,0.092945297
NSS.FRAC.M2.D07241.S0826.E1008.B0445657.SV,2007,241,3313664,195046,-0.109590987,0.108126691
NSS.FRAC.M2.D07241.S1007.E1148.B0445758.SV,2007,241,2756608,119601,-0.106185502,0.113908933
NSS.FRAC.M2.D07241.S1508.E1648.B0446061.SV,2007,241,141312,621,-0.042429129,0.045295825
NSS.FRAC.M2.D07241.S1647.E1829.B0446162.SV,2007,241,843776,59580,-0.154162328,0.14105884
NSS.FRAC.M2.D07241.S2008.E2151.B0446364.SV,2007,241,1460224,142457,-0.161709377,0.159382201
NSS.FRAC.M2.D07241.S2333.E0116.B0446566.SV,2007,241,3168256,264173,-0.111203085,0.089840166
NSS.FRAC.M2.D07242.S0258.E0441.B0446768.SV,2007,242,878592,53907,-0.071302438,0.068584432
NSS.FRAC.M2.D07242.S0623.E0806.B0446970.SV,2007,242,1679360,62546,-0.097679874,0.099325527
NSS.FRAC.M2.D07242.S0805.E0939.B0447071.SV,2007,242,401408,8045,-0.139395505,0.121471775
NSS.FRAC.M2.D07242.S0942.E0947.B0447171.SV,2007,242,356352,9019,-0.91357108,1.517345065
NSS.FRAC.M2.D07242.S0946.E1128.B0447172.SV,2007,242,4167680,84398,-0.09868664,0.114703321
NSS.FRAC.M2.D07242.S1127.E1308.B0447273.SV,2007,242,1357824,22618,-0.118778492,0.11290215
NSS.FRAC.M2.D07242.S1307.E1447.B0447374.SV,2007,242,841728,24864,-0.111102507,0.106114061
NSS.FRAC.M2.D07242.S1447.E1627.B0447475.SV,2007,242,268288,8758,-0.074180249,0.058883233
NSS.FRAC.M2.D07242.S1626.E1808.B0447576.SV,2007,242,841728,43065,-0.12653026,0.149512258
NSS.FRAC.M2.D07242.S1807.E1949.B0447677.SV,2007,242,843776,66776,-0.088936396,0.089806038
NSS.FRAC.M2.D07242.S1948.E2130.B0447778.SV,2007,242,1296384,218761,-0.176503167,0.176961714
NSS.FRAC.M2.D07242.S2129.E2312.B0447879.SV,2007,242,3303424,347490,-0.12260102,0.125603623
NSS.FRAC.M2.D07242.S2312.E0054.B0447980.SV,2007,242,3385344,244372,-0.095413866,0.086105546
NSS.FRAC.M2.D07243.S0054.E0238.B0448081.SV,2007,243,2740224,216114,-0.118501886,0.100022659
NSS.FRAC.M2.D07243.S0238.E0420.B0448182.SV,2007,243,933888,30475,-0.087514383,0.084042881
NSS.FRAC.M2.D07243.S0420.E0602.B0448283.SV,2007,243,866304,11276,-0.096775761,0.093733133
NSS.FRAC.M2.D07243.S0602.E0745.B0448384.SV,2007,243,1540096,46078,-0.156724455,0.142568023
NSS.FRAC.M2.D07243.S0745.E0926.B0448485.SV,2007,243,2574336,53076,-0.146127594,0.148085857
NSS.FRAC.M2.D07243.S0925.E1107.B0448586.SV,2007,243,4859904,224303,-0.120379951,0.113207248
NSS.FRAC.M2.D07243.S1106.E1246.B0448687.SV,2007,243,1562624,33986,-0.108042566,0.138610936
NSS.FRAC.M2.D07243.S1246.E1427.B0448788.SV,2007,243,882688,15839,-0.055935785,0.057971676
NSS.FRAC.M2.D07243.S1427.E1607.B0448889.SV,2007,243,634880,15179,-0.066076403,0.054924214
NSS.FRAC.M2.D07243.S1606.E1747.B0448990.SV,2007,243,675840,12546,-0.059260846,0.052596346
NSS.FRAC.M2.D07243.S1746.E1928.B0449091.SV,2007,243,843776,50578,-0.112470328,0.088676522
NSS.FRAC.M2.D07243.S1927.E2109.B0449192.SV,2007,243,1148928,139769,-0.140173898,0.151261707
NSS.FRAC.M2.D07243.S2108.E2251.B0449293.SV,2007,243,2418688,225964,-0.12984624,0.136611339
NSS.FRAC.M2.D07243.S2250.E0033.B0449394.SV,2007,243,3733504,204250,-0.07688418,0.065393742
NSS.FRAC.M2.D07244.S0033.E0216.B0449495.SV,2007,244,2830336,162732,-0.085407028,0.072013349
NSS.FRAC.M2.D07244.S0215.E0359.B0449596.SV,2007,244,1726464,61240,-0.081459112,0.072716633
NSS.FRAC.M2.D07244.S0358.E0541.B0449697.SV,2007,244,841728,9349,-0.067702832,0.051227041
NSS.FRAC.M2.D07244.S0541.E0724.B0449798.SV,2007,244,1419264,63567,-0.060012275,0.049264982
NSS.FRAC.M2.D07244.S0723.E0905.B0449899.SV,2007,244,2291712,115129,-0.060322021,0.047165298
NSS.FRAC.M2.D07244.S0904.E1046.B0449900.SV,2007,244,4876288,295767,-0.08057708,0.06872504
NSS.FRAC.M2.D07244.S1045.E1227.B0450001.SV,2007,244,1841152,107436,-0.057683855,0.044885836
NSS.FRAC.M2.D07244.S1226.E1406.B0450102.SV,2007,244,985088,32662,-0.080963916,0.106240272
NSS.FRAC.M2.D07244.S1406.E1546.B0450203.SV,2007,244,507904,4349,-0.048367603,0.041727832
NSS.FRAC.M2.D07244.S1545.E1726.B0450304.SV,2007,244,802816,6775,-0.056900374,0.042646044
NSS.FRAC.M2.D07244.S1725.E1907.B0450405.SV,2007,244,843776,32531,-0.191616784,0.2306151
NSS.FRAC.M2.D07244.S1906.E2048.B0450506.SV,2007,244,1024000,62536,-0.07561894,0.075968491
NSS.FRAC.M2.D07244.S2047.E2230.B0450607.SV,2007,244,1970176,90055,-0.119984041,0.121735541
NSS.FRAC.M2.D07244.S2229.E0012.B0450708.SV,2007,244,4145152,199057,-0.076939988,0.071952007
NSS.FRAC.M2.D07245.S0011.E0154.B0450809.SV,2007,245,2920448,178244,-0.081887159,0.066713423
NSS.FRAC.M2.D07245.S0154.E0338.B0450910.SV,2007,245,1992704,121801,-0.07511576,0.061330137
NSS.FRAC.M2.D07245.S0337.E0520.B0451011.SV,2007,245,841728,15245,-0.059627829,0.044781773
NSS.FRAC.M2.D07245.S0520.E0702.B0451112.SV,2007,245,1304576,53431,-0.051841597,0.052837918
NSS.FRAC.M2.D07245.S0702.E0843.B0451213.SV,2007,245,2066432,187056,-0.055280443,0.055018724
NSS.FRAC.M2.D07245.S0843.E1024.B0451314.SV,2007,245,3774464,335592,-0.05897803,0.051855346
NSS.FRAC.M2.D07245.S1024.E1205.B0451415.SV,2007,245,2230272,166337,-0.053650088,0.049368841
NSS.FRAC.M2.D07245.S1205.E1345.B0451516.SV,2007,245,1085440,25275,-0.068289054,0.063357116
NSS.FRAC.M2.D07245.S1344.E1525.B0451617.SV,2007,245,380928,6487,-0.076220136,0.066493413
NSS.FRAC.M2.D07245.S1524.E1706.B0451718.SV,2007,245,942080,13732,-0.068671106,0.060201205
NSS.FRAC.M2.D07245.S1705.E1845.B0451819.SV,2007,245,841728,28086,-0.132264159,0.160972905
NSS.FRAC.M2.D07245.S1845.E2026.B0451920.SV,2007,245,917504,29018,-0.105351579,0.10243103
NSS.FRAC.M2.D07245.S2026.E2209.B0452021.SV,2007,245,1654784,97725,-0.164544865,0.155197966
NSS.FRAC.M2.D07245.S2208.E2351.B0452122.SV,2007,245,5378048,293392,-0.076010574,0.083084807
NSS.FRAC.M2.D07245.S2350.E0133.B0452223.SV,2007,245,3059712,222799,-0.073788159,0.070100515
NSS.FRAC.M2.D07246.S0316.E0459.B0452425.SV,2007,246,851968,45965,-0.058861661,0.048417312
NSS.FRAC.M2.D07246.S0641.E0824.B0452627.SV,2007,246,1851392,180814,-0.068466112,0.056468101
NSS.FRAC.M2.D07246.S2329.E0112.B0453637.SV,2007,246,3250176,250620,-0.073356734,0.062578016
NSS.FRAC.M2.D07247.S0111.E0112.B0453737.SV,2007,247,417792,37563,-0.060172316,0.049932467
NSS.FRAC.M2.D07247.S0255.E0438.B0453839.SV,2007,247,888832,66431,-0.063314485,0.056792942
NSS.FRAC.M2.D07247.S0943.E1124.B0454243.SV,2007,247,4702208,281636,-0.105806387,0.155061771
NSS.FRAC.M2.D07247.S1303.E1444.B0454445.SV,2007,247,841728,25047,-0.10508456,0.087713438
NSS.FRAC.M2.D07247.S1443.E1444.B0454545.SV,2007,247,241664,8686,-0.121901241,0.09010718
NSS.FRAC.M2.D07247.S1623.E1804.B0454647.SV,2007,247,841728,20707,-0.085533012,0.088330431
NSS.FRAC.M2.D07247.S1804.E1945.B0454748.SV,2007,247,841728,22285,-0.088551553,0.082222823
NSS.FRAC.M2.D07247.S1945.E2126.B0454849.SV,2007,247,1271808,98324,-0.124992925,0.138577613
NSS.FRAC.M2.D07247.S2126.E2309.B0454950.SV,2007,247,3102720,275083,-0.091280738,0.101976434
NSS.FRAC.M2.D07247.S2308.E0051.B0455051.SV,2007,247,3481600,215397,-0.059632123,0.054036129
NSS.FRAC.M2.D07248.S0050.E0234.B0455152.SV,2007,248,2816000,90443,-0.056177262,0.050899871
NSS.FRAC.M2.D07248.S0234.E0417.B0455253.SV,2007,248,942080,18135,-0.054199733,0.05369482
NSS.FRAC.M2.D07248.S0416.E0559.B0455354.SV,2007,248,858112,13677,-0.055455435,0.046565064
NSS.FRAC.M2.D07248.S0558.E0741.B0455455.SV,2007,248,1538048,33978,-0.058115952,0.060090861
NSS.FRAC.M2.D07248.S0741.E0922.B0455556.SV,2007,248,2521088,39796,-0.053278389,0.045949651
NSS.FRAC.M2.D07248.S0922.E1103.B0455657.SV,2007,248,3219456,85047,-0.061533802,0.055425295
NSS.FRAC.M2.D07248.S1103.E1243.B0455758.SV,2007,248,1605632,44040,-0.060167632,0.055898667
NSS.FRAC.M2.D07248.S1242.E1424.B0455859.SV,2007,248,897024,20828,-0.078318243,0.076822186
NSS.FRAC.M2.D07248.S1423.E1604.B0455960.SV,2007,248,661504,15897,-0.062282967,0.049310793
NSS.FRAC.M2.D07248.S1603.E1743.B0456061.SV,2007,248,649216,18281,-0.076519661,0.075348859
NSS.FRAC.M2.D07248.S1743.E1924.B0456162.SV,2007,248,841728,16824,-0.130534426,0.162658089
NSS.FRAC.M2.D07248.S1924.E2105.B0456263.SV,2007,248,1126400,29681,-0.124226093,0.130465257
NSS.FRAC.M2.D07248.S2105.E2248.B0456364.SV,2007,248,2326528,181831,-0.115232014,0.124018128
NSS.FRAC.M2.D07248.S2247.E0030.B0456465.SV,2007,248,3809280,157995,-0.072259673,0.072100485
NSS.FRAC.M2.D07249.S0029.E0212.B0456566.SV,2007,249,2871296,100271,-0.056271556,0.041284528
NSS.FRAC.M2.D07249.S0211.E0356.B0456667.SV,2007,249,1738752,32057,-0.057756403,0.042797239
NSS.FRAC.M2.D07249.S0355.E0538.B0456768.SV,2007,249,841728,14789,-0.046360965,0.043603603
NSS.FRAC.M2.D07249.S0537.E0720.B0456869.SV,2007,249,1394688,16959,-0.057662411,0.054290227
